Type,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
3,39000.0,13.0,383.0,112.0,23,98000.0,37700,84,100,98,4.0,1.0,5.0,9.0,94.0
3,76350.0,60.0,2100.0,631.0,15,189000.0,32700,98,100,91,4.0,3.0,5.0,15.0,605.0
3,124000.0,23.0,0.0,0.0,25,160000.0,0,92,97,100,0.0,0.0,0.0,0.0,0.0
3,47073.0,58.0,969.0,244.0,23,210000.0,37700,86,100,100,4.0,5.0,7.0,7.0,221.0
3,82707.0,62.0,209.0,39.0,15,220000.0,32700,97,99,94,1.0,2.0,1.0,1.0,34.0
3,114000.0,24.0,2200.0,558.0,20,150000.0,37700,95,96,98,4.0,2.0,6.0,14.0,532.0
3,33489.0,66.0,123.0,58.0,15,98000.0,38000,64,100,79,9.0,0.0,0.0,0.0,51.0
3,72000.0,47.0,91.0,25.0,34,135000.0,37700,91,100,96,1.0,1.0,1.0,3.0,19.0
3,35000.0,42.0,1000.0,201.0,23,60000.0,37700,83,83,98,5.0,4.0,10.0,22.0,160.0
3,66977.0,58.0,1700.0,364.0,19,159000.0,16500,96,93,97,6.0,4.0,10.0,23.0,322.0
3,98750.0,57.0,47.0,9.0,15,230000.0,32700,98,97,100,0.0,0.0,0.0,0.0,9.0
3,67000.0,65.0,758.0,291.0,19,190000.0,16500,96,84,83,2.0,0.0,1.0,2.0,286.0
3,121000.0,33.0,52.0,10.0,19,180000.0,16500,94,95,100,0.0,0.0,0.0,0.0,10.0
3,49500.0,50.0,67.0,28.0,15,139000.0,32700,93,100,60,0.0,2.0,2.0,0.0,24.0
3,49000.0,59.0,343.0,76.0,23,210000.0,37700,86,100,100,0.0,0.0,0.0,0.0,0.0
3,49000.0,35.0,680.0,126.0,34,75000.0,37700,93,100,66,10.0,0.0,6.0,2.0,109.0
3,102244.0,57.0,63.0,20.0,25,240000.0,0,97,97,100,0.0,0.0,0.0,3.0,18.0
3,95000.0,32.0,26.0,10.0,19,140000.0,16500,94,95,100,0.0,0.0,0.0,0.0,10.0
3,48000.0,56.0,36.0,12.0,23,130000.0,37700,91,100,100,2.0,0.0,0.0,1.0,9.0
3,54000.0,0.0,123.0,22.0,8,54000.0,28700,98,100,50,0.0,0.0,0.0,0.0,0.0
3,63381.0,50.0,23.0,2.0,25,126500.0,0,100,97,100,0.0,0.0,0.0,0.0,2.0
3,97534.0,51.0,8.0,5.0,25,200000.0,0,92,97,100,0.0,0.0,0.0,0.0,4.0
3,43000.0,49.0,42.0,12.0,15,84600.0,32700,94,100,69,1.0,0.0,0.0,2.0,9.0
3,36000.0,49.0,973.0,171.0,19,70200.0,16500,95,97,100,5.0,6.0,12.0,7.0,141.0
3,79000.0,51.0,35.0,10.0,23,160000.0,37700,96,87,50,0.0,0.0,0.0,0.0,10.0
3,139000.0,46.0,202.0,45.0,15,259000.0,32700,91,97,98,3.0,2.0,0.0,5.0,35.0
3,53990.0,58.0,3200.0,644.0,19,129900.0,16500,97,96,97,15.0,10.0,13.0,28.0,578.0
3,44500.0,56.0,176.0,52.0,19,250000.0,16500,93,99,88,1.0,0.0,0.0,1.0,50.0
3,33523.0,56.0,1100.0,364.0,19,76000.0,16500,97,96,97,4.0,3.0,12.0,7.0,340.0
3,33000.0,52.0,1500.0,899.0,15,99000.0,32700,94,100,69,11.0,3.0,2.0,9.0,875.0
3,55000.0,39.0,6.0,0.0,23,90000.0,37700,92,100,100,0.0,0.0,0.0,0.0,0.0
3,19000.0,30.0,37.0,6.0,15,55000.0,32700,93,99,98,0.0,0.0,1.0,0.0,6.0
3,27000.0,7.0,1800.0,270.0,19,29000.0,16500,95,100,92,5.0,6.0,4.0,10.0,245.0
3,30053.0,76.0,26.0,6.0,19,124000.0,16500,95,99,100,0.0,0.0,0.0,1.0,5.0
3,65000.0,35.0,2000.0,351.0,19,100000.0,16500,93,99,100,15.0,6.0,5.0,8.0,317.0
3,36000.0,57.0,954.0,282.0,19,84000.0,16500,97,96,66,1.0,0.0,0.0,2.0,279.0
3,75654.0,54.0,24.0,11.0,25,165000.0,0,98,97,100,0.0,0.0,0.0,0.0,14.0
3,72260.0,44.0,1300.0,495.0,15,130000.0,32700,95,99,100,2.0,3.0,15.0,15.0,462.0
3,35313.0,64.0,8800.0,1878.0,19,98000.0,16500,96,93,97,30.0,18.0,28.0,80.0,1722.0
3,97000.0,0.0,459.0,121.0,23,97000.0,51100,95,97,98,1.0,3.0,7.0,10.0,100.0
3,104466.0,48.0,30.0,11.0,34,199000.0,37700,91,100,96,0.0,1.0,0.0,0.0,10.0
3,49500.0,50.0,45.0,22.0,15,159000.0,32700,93,100,60,0.0,0.0,0.0,0.0,23.0
3,75840.0,41.0,26.0,14.0,15,129000.0,32700,91,99,64,1.0,0.0,0.0,0.0,13.0
3,50663.0,57.0,134.0,41.0,23,210000.0,37700,86,100,100,2.0,0.0,0.0,3.0,37.0
3,42075.0,39.0,18.0,4.0,15,94000.0,32700,91,99,66,0.0,0.0,0.0,0.0,4.0
3,42000.0,53.0,115.0,27.0,19,90000.0,16500,96,97,86,0.0,0.0,2.0,0.0,25.0
3,91000.0,57.0,15.0,13.0,25,210000.0,0,95,97,100,0.0,0.0,0.0,1.0,12.0
3,83000.0,48.0,13.0,1.0,15,159000.0,32700,93,99,57,0.0,0.0,0.0,0.0,1.0
3,39900.0,60.0,282.0,82.0,19,100000.0,16500,88,97,98,19.0,1.0,1.0,0.0,61.0
3,92000.0,49.0,460.0,127.0,19,180000.0,16500,97,100,100,0.0,0.0,1.0,2.0,124.0
3,96000.0,52.0,17.0,3.0,34,199000.0,37700,91,100,96,0.0,0.0,0.0,2.0,1.0
3,66202.0,52.0,183.0,41.0,15,139000.0,32700,91,98,81,2.0,0.0,1.0,3.0,35.0
3,27786.0,44.0,42.0,12.0,19,50000.0,16500,85,96,99,4.0,3.0,0.0,1.0,4.0
3,73000.0,51.0,70.0,26.0,25,160000.0,17000,91,99,100,1.0,1.0,2.0,0.0,22.0
3,29900.0,57.0,20.0,2.0,15,69000.0,32700,95,100,100,0.0,0.0,0.0,0.0,2.0
3,69000.0,54.0,8.0,4.0,25,160000.0,17000,91,99,100,0.0,0.0,0.0,0.0,5.0
3,33400.0,52.0,12.0,1.0,19,70000.0,16500,96,100,56,0.0,0.0,0.0,0.0,1.0
3,104000.0,44.0,0.0,1.0,25,186000.0,0,92,97,100,0.0,0.0,0.0,0.0,2.0
3,45000.0,55.0,0.0,0.0,19,99000.0,16500,95,97,98,0.0,0.0,0.0,0.0,0.0
3,120000.0,14.0,0.0,0.0,25,140000.0,0,92,97,100,0.0,0.0,0.0,0.0,0.0
3,35517.0,54.0,273.0,41.0,19,98000.0,16500,78,100,100,1.0,1.0,0.0,1.0,39.0
3,40000.0,76.0,86.0,22.0,15,169000.0,32700,91,100,98,2.0,0.0,2.0,0.0,19.0
3,69000.0,30.0,65.0,23.0,34,99000.0,37700,93,100,66,1.0,0.0,2.0,2.0,18.0
3,63045.0,50.0,0.0,2.0,25,125000.0,0,96,97,100,0.0,0.0,0.0,0.0,2.0
3,80865.0,47.0,11.0,2.0,25,152000.0,0,92,97,100,0.0,1.0,0.0,0.0,2.0
3,69000.0,43.0,124.0,44.0,15,120000.0,32700,93,100,98,3.0,1.0,2.0,1.0,37.0
3,35891.0,64.0,3000.0,1024.0,19,100000.0,16500,97,100,100,20.0,7.0,27.0,36.0,934.0
3,15971.0,54.0,229.0,68.0,15,59000.0,32700,95,100,100,0.0,1.0,0.0,3.0,65.0
3,17174.0,66.0,19.0,14.0,15,50000.0,38000,66,100,77,3.0,0.0,0.0,0.0,11.0
3,27200.0,26.0,7.0,0.0,25,118000.0,0,92,97,100,0.0,0.0,0.0,0.0,0.0
3,15000.0,70.0,1200.0,424.0,15,50000.0,38000,68,100,80,224.0,26.0,13.0,3.0,158.0
3,25000.0,50.0,907.0,246.0,19,71998.0,16500,91,100,50,5.0,2.0,6.0,7.0,226.0
3,39886.0,45.0,94.0,22.0,25,73000.0,0,98,97,100,0.0,0.0,1.0,0.0,21.0
3,55000.0,44.0,40.0,13.0,34,99000.0,37700,93,100,100,0.0,0.0,0.0,1.0,12.0
3,39000.0,61.0,0.0,0.0,19,100000.0,16500,98,100,100,0.0,0.0,0.0,0.0,0.0
3,40000.0,50.0,1400.0,345.0,19,123000.0,16500,94,95,100,9.0,1.0,10.0,9.0,316.0
3,42000.0,0.0,1700.0,344.0,19,42000.0,16500,92,80,100,8.0,4.0,12.0,33.0,288.0
